t,k,delta_cdm,delta_dot_cdm,scale_factor_a
805.0291812295973,100.0,0.011184183052022319,9.261406955735288e-06,86.53817832569773
835.302319502677,100.0,0.01146275823689414,9.148396905132964e-06,88.69431656014702
866.7138797389224,100.0,0.011748267499934009,9.036745657180174e-06,90.90417596340295
899.3066723187613,100.0,0.012040897847106286,8.926387753625612e-06,93.16909502292046
933.125117507824,100.0,0.01234084097176812,8.817279908163237e-06,95.49044557518076
968.2153059967076,100.0,0.0126482904816785,8.709423179468502e-06,97.86963363659741
1004.6250617173404,100.0,0.012963440722886825,8.602868983007085e-06,100.30810025512513
1042.4040070215558,100.0,0.013286499293659484,8.497503437621564e-06,102.80732238308644
1081.6036303107094,100.0,0.013617640446771988,8.393343869663175e-06,105.36881377174562
1122.2773562085072,100.0,0.013957037871311934,8.290448684005938e-06,107.99412588817091
1164.4806183726855,100.0,0.01430487492036976,8.188857999584038e-06,110.68484885494117
1208.2709350447758,100.0,0.014661345458279651,8.088592594478812e-06,113.44261241326546
1253.7079874409196,100.0,0.015026654599780805,7.989653515586772e-06,116.2690869100994
1300.8537010905704,100.0,0.015401019272872307,7.892022611730003e-06,119.16598430985584
1349.7723302339418,100.0,0.015784668518189833,7.795664312772908e-06,122.1350592313228
1400.5305453932197,100.0,0.016177843414649083,7.700529054147562e-06,125.17811001041672
1453.1975242368956,100.0,0.016580796493075506,7.606558838633879e-06,128.29697978941473
1507.8450458610512,100.0,0.016993790465621963,7.513695538199522e-06,131.49355763332548
1564.547588616096,100.0,0.017417096057844184,7.421892671602662e-06,134.76977967407512
1623.3824316122782,100.0,0.017850988681034637,7.331131552326163e-06,138.12763028320092
1684.4297600423151,100.0,0.018295743623250028,7.241442890979178e-06,141.5691432737632
1747.7727744646807,100.0,0.01875165110116636,7.1528075481426965e-06,145.09640313220356
1813.4978041964953,100.0,0.019218984738117825,7.065156487275828e-06,148.71154628089533
1881.6944249705555,100.0,0.01969798697955595,6.978544054791787e-06,152.41676237215083
1952.4555810168608,100.0,0.020188913323335077,6.893010575305135e-06,156.21429561446982
2025.8777117350173,100.0,0.02069203374778957,6.808580518419934e-06,160.10644613183175
2102.0608831301583,100.0,0.021207633838779518,6.7252619119115085e-06,164.0955713568554
2181.108924191515,100.0,0.021736015709004707,6.643046429361706e-06,168.18408745866972
2263.129568399525,100.0,0.022277498597294453,6.561910398202439e-06,172.3744708063617
2348.2346005542713,100.0,0.022832419005277514,6.481817033499935e-06,176.6692594688842
2436.540009125461,100.0,0.02340113019199363,6.4027202743252956e-06,181.07105475233757
2528.166144331495,100.0,0.02398400080235983,6.324570685476697e-06,185.58252277555158
2623.2378821631182,100.0,0.02458141235146267,6.247323990317774e-06,190.2063960849242
2721.884794575174,100.0,0.025193755221649065,6.170952923721228e-06,194.94547530949492
2824.2413260784297,100.0,0.025821422751260453,6.095463241254647e-06,199.8026308572547
2930.4469769721386,100.0,0.02646481291307077,6.020885005615097e-06,204.78080465372068
3040.6464934670626,100.0,0.027124344516400285,5.9471337640109795e-06,209.8830119238275
3154.9900649580823,100.0,0.027800367510135843,5.87423491808621e-06,215.11234301821636
3273.6335287152406,100.0,0.0284932383385706,5.802227339159642e-06,220.4719652850259
3396.7385822722026,100.0,0.029203333382176754,5.731136944783943e-06,225.96512498832024
3524.4730038015805,100.0,0.02993105064219977,5.660976030875493e-06,231.59514927431505
3657.0108807774855,100.0,0.030676811181954835,5.5917430984318754e-06,237.3654481865936
3794.5328472369342,100.0,0.03144106017959228,5.523423363425671e-06,243.2795167315323
3937.2263299634756,100.0,0.03222426740715881,5.45599018459435e-06,249.34093699518763
4085.2858039285575,100.0,0.03302692690215237,5.389407699463293e-06,255.55338031292604
4238.913057338775,100.0,0.03384955553876499,5.323635025823381e-06,261.92060949311133
4398.317466650219,100.0,0.03469269013463923,5.258632466133601e-06,268.44648109619607
4563.716281924754,100.0,0.035556882642881045,5.194370248401386e-06,275.13494777059793
4735.334922917111,100.0,0.03644269287550237,5.130840451912276e-06,281.99006064677496
4913.407286296357,100.0,0.037350678866435,5.068071693148046e-06,289.0159717909507
5098.17606442042,100.0,0.038281441909449036,5.0060221035592334e-06,296.2169367199748
5289.893076098146,100.0,0.03923551284743909,4.944671323858863e-06,303.59731697884285
5488.819609789666,100.0,0.040213389406226985,4.884055836842121e-06,311.1615827824358
5695.226779712819,100.0,0.04121559674022825,4.824201571641279e-06,318.9143157230798
5909.395895340965,100.0,0.04224268991635052,4.76512322226857e-06,326.8602115455665
6131.618844795769,100.0,0.04329525611624632,4.706823929330262e-06,335.00408299131306
6362.198492657482,100.0,0.044373916368620855,4.649295470056452e-06,343.35086271338747
6601.4490927348825,100.0,0.045479326570510625,4.592519137764555e-06,351.9056062641613
6849.69671635744,100.0,0.04661217749208895,4.5364675352899455e-06,360.67349515740256
7107.279696773411,100.0,0.04777319338136736,4.4811075591765904e-06,369.6598400066609
7374.549090259547,100.0,0.04896312869048252,4.426404914175184e-06,378.8700837418481
7651.869154570817,100.0,0.05018276233094208,4.372330572790578e-06,388.3098049059602
7939.617845382276,100.0,0.0514328887275403,4.318869684541447e-06,397.98472103394005
8238.1873313996,100.0,0.05271430477527087,4.2660335469317835e-06,407.90069211572427
8547.984528840405,100.0,0.05402783375614172,4.213828999454048e-06,418.0637241455755
8869.431656014704,100.0,0.05537429930019657,4.162201618856898e-06,428.4799727598459
9202.96680876041,100.0,0.05675440312280224,4.111180038748447e-06,439.1557469653788
9549.044557518077,100.0,0.05816887844713123,4.06078929970923e-06,450.0975129608043
9908.136566858666,100.0,0.059618499829971285,4.011045209917613e-06,461.3118980530445
10280.732238308647,100.0,0.06110408646800809,3.961953955195958e-06,472.80569467139986
10667.33937734857,100.0,0.06262650493967487,3.913512087460061e-06,484.5858644816492
11068.48488549412,100.0,0.06418667106822985,3.865707031672445e-06,496.6595426026535
11484.71547840289,100.0,0.06578555050639044,3.818518285377234e-06,509.03404192801867
11916.598430985588,100.0,0.06742415753905502,3.7719195258307668e-06,521.7168575554346
12364.722350537151,100.0,0.06910355147481045,3.725881888941233e-06,534.715671326373
12829.697978941475,100.0,0.07082482984483704,3.6803787432276533e-06,548.0383564788942
13312.159025043076,100.0,0.07258911744450805,3.6353923526096805e-06,561.6929824163806
13812.763028320094,100.0,0.07439755003256834,3.5909229061689726e-06,575.6878195950848
14332.192255035709,100.0,0.07625126804960264,3.546990819320133e-06,590.0313445334533
14871.154628089507,100.0,0.07815149354411305,3.5035497195252947e-06,604.7322449462637
15430.384691835614,100.0,0.08009925350115396,3.4606070140653725e-06,619.7994250066718
16010.644613183145,100.0,0.08209557221815363,3.4181863133391253e-06,635.2420107393751
16612.725220342894,100.0,0.08414153103897573,3.376303666076513e-06,651.0693555481447
17237.44708063616,100.0,0.08623827325445284,3.3349671439617e-06,667.2910458810778
17885.661618834583,100.0,0.0883870083322155,3.2941767076519266e-06,683.9169070370043
18558.25227755515,100.0,0.09058901506570163,3.2539244627275288e-06,700.957009116561
19256.135721291947,100.0,0.09284564311895961,3.214195440744632e-06,718.421673121542
19980.263085725466,100.0,0.0951583123058999,3.174969072684094e-06,736.3214772062138
20731.62127401227,100.0,0.09752850877521262,3.136221560728645e-06,754.6672630843879
21511.234301821627,100.0,0.09995777706959007,3.097929400669083e-06,773.4701425961265
22320.164692952298,100.0,0.10244770678348963,3.060074362768737e-06,792.7415044380618
23159.514927431497,100.0,0.10499991224956401,3.022650305283911e-06,812.4930210614039
24030.42894406965,100.0,0.10761600347351478,2.985672230815461e-06,832.7366557418151
24934.093699518755,100.0,0.11029770350958881,2.949122722404122e-06,853.4846698254347
25871.740785959184,100.0,0.11304657818960599,2.9129826098651453e-06,874.7496301554406
26844.648109619597,100.0,0.11586405912600554,2.8772737726981077e-06,896.5444166836479
27854.14163241763,100.0,0.1187516565679974,2.842011916121318e-06,918.8822302717531
28901.597179095057,100.0,0.12171096659401577,2.8072061589479685e-06,941.7766006869509
29988.442312310246,100.0,0.12474367751922258,2.7728588302168846e-06,965.2413947967642
31116.158278243565,100.0,0.12785157498297678,2.7389655587274697e-06,989.2908249680537
32286.282025367273,100.0,0.13103654503072654,2.70551576053315e-06,1013.9394576752907
33500.40829913129,100.0,0.13430057432128784,2.672493654681672e-06,1039.2022223233103
34760.191815419734,100.0,0.1376457463675127,2.6398799678698276e-06,1065.094420289888
36067.34951574024,100.0,0.1410742324483088,2.6076545251659796e-06,1091.6317341936135
37423.66290721977,100.0,0.14458827550387596,2.57579996767792e-06,1118.8302373926817
38830.980490596005,100.0,0.1481901649332677,2.544306890337636e-06,1146.7064037203472
40291.220279513436,100.0,0.15188219974148148,2.5131807554038824e-06,1175.2771174629438
41806.37241455753,100.0,0.15566674161581734,2.4824281065835246e-06,1204.55968358651
43378.50187558984,100.0,0.15954619107123005,2.452015540728988e-06,1234.5718382182163
45009.751296080416,100.0,0.1635225770196247,2.421958716772901e-06,1265.3317593889415
46702.34388327331,100.0,0.1675980095013823,2.3922726180538327e-06,1296.858078043506
48458.586448164904,100.0,0.17177471729646573,2.3629668095524144e-06,1329.169889325229
50280.87254942475,100.0,0.17605505749896086,2.334045200465698e-06,1362.2867641416453
52171.68575554343,100.0,0.18044152349458356,2.3055060263448236e-06,1396.2287610183898
54133.60302965376,100.0,0.18493675044342242,2.2773421324758023e-06,1431.016438248424
56169.29824163803,100.0,0.1895435171260371,2.24954166002033e-06,1466.6708663439667
58281.545812308395,100.0,0.19426474271401348,2.2220892603363516e-06,1503.2136407986727
60473.224494626425,100.0,0.19910347666595518,2.1949679916285317e-06,1540.6668951677825
62747.32129711574,100.0,0.2040628795145916,2.1681620865339325e-06,1579.053314474174
65106.93555481455,100.0,0.20914619178594415,2.141660820483907e-06,1618.396148948431
67555.2831533164,100.0,0.21435668766050991,2.1154637599408523e-06,1658.719228111249
70095.70091165617,100.0,0.21969764884868878,2.0895831505294663e-06,1700.046975206716
72731.65113001455,100.0,0.22517260541474277,2.063992658879078e-06,1742.4044219952002
75466.72630843885,100.0,0.2307845360955465,2.038695112962755e-06,1785.8172239148093
78304.65404301183,100.0,0.23653638993657808,2.0137045425006368e-06,1830.3116756206111
81249.30210614047,100.0,0.2424312800125341,1.9890305348652513e-06,1875.9147269110106
84304.68371788967,100.0,0.24847249758205642,1.9646779867853054e-06,1922.653999050949
87474.96301554416,100.0,0.25466352433420836,1.940647020154677e-06,1970.5578015017982
90764.46072885356,100.0,0.2610080415517869,1.916933125454788e-06,2019.6551490680881
94177.6600686952,100.0,0.2675099346916581,1.893527611899269e-06,2069.975779471455
97719.21283717977,100.0,0.2741732914865565,1.8704184622249694e-06,2121.550171362447
101393.94576752896,100.0,0.281002391192445,1.8475917126868784e-06,2174.4095627811203
105206.86710236207,100.0,0.28800168202431947,1.8250335059781767e-06,2228.5859700775554
109163.17341936125,100.0,0.29517574312211026,1.802732997327722e-06,2284.11220730382
113268.25671361513,100.0,0.3025292265444106,1.780686332911188e-06,2341.0219060890745
117527.71174629427,100.0,0.3100667737841791,1.7589019655153476e-06,2399.3495360098805
121947.34366967357,100.0,0.3177933382406746,1.7373709468650262e-06,2459.1304254680404
126533.17593889404,100.0,0.32571346342571694,1.7160807418905915e-06,2520.400783088622
131291.45852124627,100.0,0.33383127237887067,1.6950442993658273e-06,2583.197719651124
136228.6764141644,100.0,0.34215111441072493,1.6742709376129593e-06,2647.5592705670624
141351.55848353927,100.0,0.3506775858485642,1.6537661001486448e-06,2713.5244189176046
146667.08663439655,100.0,0.35941554853915175,1.6335312335253457e-06,2781.133119065186
152182.50532643838,100.0,0.36837014457226,1.613563836735444e-06,2850.4263208534303
157905.33144741727,100.0,0.3775468052562482,1.5938577438168593e-06,2921.4459944100167
163843.36455779814,100.0,0.38695125184970114,1.5744037161124005e-06,2994.235155567522
170004.69752067147,100.0,0.3965894849124075,1.5551904384697507e-06,3068.837891917638
176397.72753140415,100.0,0.40646775836289567,1.5362060350894744e-06,3145.299389514537
183031.16756206093,100.0,0.41659253339254404,1.517440246399369e-06,3223.665960243568
189914.05823619317,100.0,0.4269704062574596,1.4988874390369245e-06,3303.9850698718533
197055.78015017963,100.0,0.4376080026129805,1.4805506576768555e-06,3386.3053667977806
204466.06665791135,100.0,0.4485121197787777,1.462434081551218e-06,3470.6767115168013
212155.0171362448,100.0,0.4596896927647384,1.444517895686131e-06,3557.150206821381
220133.11074930278,100.0,0.4711465735926298,1.4268111234834255e-06,3645.778228753398
228411.22073038208,100.0,0.4828888402885488,1.4093226215055033e-06,3736.614458327735
237000.62920093254,100.0,0.49492291276406514,1.3920580571665027e-06,3829.713914046275
245913.04254680415,100.0,0.5072555804258541,1.3750197679326775e-06,3925.1329852220033
255160.60737271814,100.0,0.5198940252002309,1.3582067494502514e-06,4022.9294661333897
264755.9270567064,100.0,0.532845837390568,1.3416148206114703e-06,4123.162591029746
274712.07892708085,100.0,0.5461190210831163,1.3252370252331551e-06,4225.893070008759
285042.6320853431,100.0,0.5597219849621509,1.3090643440764917e-06,4331.183125787926
295761.66589932505,100.0,0.5736635133591833,1.2930868078301188e-06,4439.096531392164
306883.7891917639,100.0,0.5879527111084499,1.277295121938446e-06,4549.698648780434
318424.160150465,100.0,0.6025989142709953,1.2616829384044024e-06,4663.056468434754
330398.50698718545,100.0,0.6176115569740173,1.2462499386606378e-06,4779.238649935593
342823.1493733967,100.0,0.6330000920071629,1.2310033483092376e-06,4898.315563548228
355715.0206821382,100.0,0.6487746947959716,1.2159277819375246e-06,5020.359332845231
369091.69106627745,100.0,0.6649439597127041,1.2010247263582603e-06,5145.443878390922
382971.3914046277,100.0,0.6815163828850692,1.1863024569819994e-06,5273.644962514242
397373.03814856044,100.0,0.6985009328949405,1.1717666334221554e-06,5405.040235197158
412316.2591029748,100.0,0.7159070915662812,1.1574201529562572e-06,5539.709281106398
427821.4201767613,100.0,0.7337448892622959,1.1432631005281343e-06,5677.733667797008
443909.65313921665,100.0,0.7520249313088063,1.1292928326687035e-06,5819.19699511692
460602.88442023983,100.0,0.77075841122524,1.1155042418959982e-06,5964.184945842457
477923.8649935595,100.0,0.7899571053049708,1.1018902592302152e-06,6112.785337575444
495896.20138372114,100.0,0.8096333417034614,1.0884426657824656e-06,6265.0881759333615
514544.38783909247,100.0,0.8297999355189145,1.075153300365487e-06,6421.185709064755
533893.839714735,100.0,0.8504700793306905,1.0620157692238614e-06,6581.172483522921
553970.92811064,100.0,0.8716571762304299,1.0490277868702065e-06,6745.145401531706
574803.0158125351,100.0,0.8933745994681894,1.0361943042570387e-06,6913.203779678124
596418.494584246,100.0,0.9156366172437456,1.0235101302479633e-06,7085.449409067309
618846.8238624382,100.0,0.9384563307786593,1.0109678092827156e-06,7261.986616976265
642118.5709064745,100.0,0.9618456196881943,9.985749701936776e-07,7442.922330043744
666265.4524581135,100.0,0.9858170154980254,9.863371033034282e-07,7628.366139034558
691320.3779678113,100.0,1.0103837614037707,9.742574164953858e-07,7818.430365217448
717317.4944465598,100.0,1.0355598655648974,9.62336763269979e-07,8013.230128396872
744292.2330043743,100.0,1.0613601435056774,9.505736718682312e-07,8212.883416639788
772281.3571388627,100.0,1.0878002439501064,9.389645117735881e-07,8417.511157739731
801323.012839687,100.0,1.114896650898307,9.275038426292603e-07,8627.237292461436
831456.7805772047,100.0,1.1426666529056513,9.161850011145685e-07,8842.188849610391
862723.7292461433,100.0,1.1711282682896311,9.050009939423363e-07,9062.496022972795
895166.4721378282,100.0,1.2003001122889487,8.939457802618404e-07,9288.29225017248
928829.225017248,100.0,1.2302011889466393,8.830160448388589e-07,9519.714293492625
963757.8663841069,100.0,1.2608505865807462,8.72213584977531e-07,9756.902322711141
1000000.0,100.0,1.2922663616524934,8.615449677741664e-07,9999.999999999995
0.01,1000.0,1e-05,0.0,0.046415888336127795
0.010376050197669117,1000.0,1.0004523063816985e-05,2.3577113648893042e-05,0.0475723613918789
0.010766241770454932,1000.0,1.0018025894165596e-05,4.5187380620669856e-05,0.04875764850196832
0.011171106505048243,1000.0,1.004041229788941e-05,6.497338080487002e-05,0.0499724675817191
0.011591196185988858,1000.0,1.0071587875450567e-05,8.307164107386168e-05,0.051217554433642426
0.012027083347685121,1000.0,1.0111344571067707e-05,9.965720150644173e-05,0.052493663193105077
0.012479362054713113,1000.0,1.0159547418897171e-05,0.00011486925204572597,0.05380156678510092
0.012948648711459043,1000.0,1.0216312150070384e-05,0.00012874237590349588,0.055142057392403014
0.013435582902208256,1000.0,1.0281713111978581e-05,0.0001413265488401432,0.056515946935380035
0.013940828262825779,1000.0,1.035578056661029e-05,0.0001526876273081119,0.057924067563767404
0.014465073385216463,1000.0,1.0438501982905976e-05,0.00016290616444491685,0.05936727216069125
0.015009032755797359,1000.0,1.0529825931025568e-05,0.00017207513902762632,0.0608464348592503
0.015573447729261345,1000.0,1.0629669392963093e-05,0.00018029627953972702,0.06236245157196864
0.016159087538959182,1000.0,1.0737929490010488e-05,0.00018767459476741835,0.06391624053344004
0.016766750345277,1000.0,1.0854500850610624e-05,0.00019431063774239112,0.06550874285649257
0.017397264323438015,1000.0,1.0979300108950897e-05,0.00020028992885050634,0.06714092310221016
0.01805148879221109,1000.0,1.1112299343231063e-05,0.00020566884355656504,0.06881376986415669
0.018730315385064374,1000.0,1.1253570642288268e-05,0.0002104561269630895,0.07052829636715614
0.0194346692653602,1000.0,1.140327839605748e-05,0.00021462339483091812,0.07228554108099174
0.020165510387247464,1000.0,1.1561371559002419e-05,0.0002182739040388514,0.07408656834939563
0.020923834803969768,1000.0,1.1727949051653784e-05,0.0002214412289181656,0.07593246903471011
0.021710676025372647,1000.0,1.1903123939132919e-05,0.00022414603707485915,0.07782436117861093
0.022527106426459807,1000.0,1.2086986762905264e-05,0.0002264144954514156,0.07976339067929278
0.02337423870891815,1000.0,1.227960707004552e-05,0.00022827771165796106,0.08175073198552718
0.024253227417603527,1000.0,1.2481036610042536e-05,0.0002297707517063199,0.08378758880801322
0.025165270514053917,1000.0,1.2691314697150277e-05,0.00023093111337121105,0.08587519484845176
0.026111611009174595,1000.0,1.2910476347928674e-05,0.00023179650779578092,0.08801481454678489
0.027093538657320514,1000.0,1.313856393721119e-05,0.00023240177016333282,0.09020774384705342
0.02811239171408464,1000.0,1.3375643275299632e-05,0.00023277468232922805,0.09245531098233574
0.02916955876018796,1000.0,1.3621825199438689e-05,0.00023293044513755307,0.094758877279244
0.030266480593956924,1000.0,1.3877291191625899e-05,0.0002328652331129162,0.09711983798246455
0.03140465219496752,1000.0,1.4142120422686775e-05,0.0002326052200060305,0.09953962309984238
0.03258562476153226,1000.0,1.4416421374141294e-05,0.00023217621226208075,0.10201969826852095
0.03381100782480685,1000.0,1.4700384099303709e-05,0.00023158323686479768,0.10456156564266254
0.03508247144239792,1000.0,1.4994189630627149e-05,0.00023083322712746067,0.10716676480328638
0.03640174847446141,1000.0,1.529800985204676e-05,0.00022993501998353285,0.10983687369077591
0.03777063694539366,1000.0,1.561200784745249e-05,0.0002288992748270598,0.11257350956061984
0.03919100249433404,1000.0,1.5936338881388626e-05,0.000227738288720233,0.1153783299629661
0.04066478091781856,1000.0,1.6271152203869703e-05,0.00022646567700577473,0.11825303374658137
0.04219398080805026,1000.0,1.6616593914086102e-05,0.00022509588143244613,0.12119936208782531
0.04378068629038168,1000.0,1.697281116904693e-05,0.00022364345961142917,0.12421909954526175
0.04542705986374045,1000.0,1.733995808440122e-05,0.00022212209972084668,0.12731407514054613
0.04713534534786907,1000.0,1.77182037475847e-05,0.00022054329257303518,0.13048616346624364
0.0489078709413959,1000.0,1.8107742850164246e-05,0.00021891457911126929,0.1337372858212496
0.05074705239490466,1000.0,1.8508809549265222e-05,0.00021723727470685284,0.13706941137449852
0.05265539630332755,1000.0,1.8921694092220972e-05,0.00021550387736465974,0.14048455835766827
0.05463550352214876,1000.0,1.9346647927646188e-05,0.00021372256341363935,0.14398479528760078
0.05669007271207434,1000.0,1.9783891884403852e-05,0.00021190532496878254,0.14757224221917964
0.058821904016999556,1000.0,2.0233680127017982e-05,0.00021005445193006712,0.1512490720294242
0.06103390288028621,1000.0,2.0696269144929325e-05,0.00020817255709023845,0.155017511733577
0.06332908400455114,1000.0,2.1171918297281692e-05,0.00020626257127107528,0.1588798438339825
0.0657105754603627,1000.0,2.1660890530447404e-05,0.00020432772805067598,0.16283840770257335
0.0681816229494448,1000.0,2.216345329997997e-05,0.00020237153509696074,0.16689560099780246
0.07074559422819879,1000.0,2.2679879733356164e-05,0.00020039772847797952,0.1710538811168779
0.0734059836975721,1000.0,2.321045007516325e-05,0.00019841020555153688,0.17531576668418153
0.07616641716552891,1000.0,2.3755453462376924e-05,0.00019641293112292665,0.17968383907677205
0.07903065678861347,1000.0,2.431519008414842e-05,0.00019440981047420526,0.18416074398789628
0.0820026061993413,1000.0,2.4889973788171676e-05,0.00019240452158094946,0.18874919302945667
0.08508631582640581,1000.0,2.5480135204341463e-05,0.00019040029730714076,0.19345196537440457
0.0882859884149515,1000.0,2.6086025466162423e-05,0.00018839964656388575,0.19827190944005463
0.0916059847544371,1000.0,2.670802062136177e-05,0.00018640400128419436,0.20321194461333977
0.09505082962189507,1000.0,2.7346526835546622e-05,0.00018441327354675024,0.20827506301905152
0.09862521794868778,1000.0,2.8001986506699208e-05,0.00018242530420957748,0.2134643313321373
0.10233402121916417,1000.0,2.8674943318747585e-05,0.00018043610209538747,0.21878289263515122
0.1061822941099384,1000.0,2.9366068657195678e-05,0.00017844640986985726,0.22423396832198458
0.11017528137883868,1000.0,3.0075716972907726e-05,0.00017645882567481132,0.22982086004902885
0.11431842501291496,1000.0,3.0804214976966945e-05,0.00017447582098366454,0.2355469517349522
0.11861737164524785,1000.0,3.155189397360872e-05,0.00017249983665759848,0.24141571161030187
0.12307798025066652,1000.0,3.231909137699565e-05,0.00017053325283365118,0.2474306943181732
0.1277063301308644,1000.0,3.3106152537374866e-05,0.0001685783557946888,0.25359554306721743
0.1325087291997953,1000.0,3.391343291281418e-05,0.00016663730201860232,0.2599139918382934
0.1374917225806419,1000.0,3.47413006246179e-05,0.00016471207975487462,0.2663898676460981
0.14266210152607367,1000.0,3.55901394360726e-05,0.00016280446866867048,0.2730270928571478
0.14802691267395085,1000.0,3.646035219521839e-05,0.0001609159983346268,0.2798296875655116
0.1535934676510897,1000.0,3.7352364782696295e-05,0.0001590479066650861,0.28680177202773827
0.15936935303817745,1000.0,3.8266630605156644e-05,0.00015720109973311772,0.2939475691584503
0.16536244070941805,1000.0,3.9203635672945485e-05,0.00015537611491416955,0.30127140708811645
0.17158089856100048,1000.0,4.0163904297472016e-05,0.00015357308983920368,0.30877772178455287
0.1780332016430114,1000.0,4.114800543838035e-05,0.00015179174034757006,0.31647105973973977
0.1847281437099634,1000.0,4.215655972289655e-05,0.0001500313514743662,0.32435608072358113
0.1916748492056815,1000.0,4.3190247148884025e-05,0.00014829078653382302,0.33243756060627655
0.19888278569888096,1000.0,4.4249815468476954e-05,0.0001465685206018339,0.3407203942510124
0.20636177678638587,1000.0,4.5336089229786795e-05,0.00014486270619779626,0.3492095984787272
0.21412201548157292,1000.0,4.644997942902484e-05,0.00014317128076642887,0.35791031510674376
0.22217407810628836,1000.0,4.759249369318313e-05,0.00014149212772065844,0.3668278140631122
0.23052893870517072,1000.0,4.876474687264456e-05,0.00013982330539352762,0.37596749657854667
0.23919798400202386,1000.0,4.996797187194086e-05,0.0001381633613385612,0.3853348984578911
0.2481930289186254,1000.0,5.1203192221801394e-05,0.00013651253675852978,0.3949356934330954
0.25752633267712,1000.0,5.2470088882270593e-05,0.00013487498995225713,0.4047756965997321
0.26721061550794334,1000.0,5.376914526408253e-05,0.00013325263069464995,0.4148608679391357
0.27725907598604826,1000.0,5.5101002647821964e-05,0.00013164684152804624,0.42519731592829757
0.28768540901905926,1000.0,5.646633354709174e-05,0.000130058778985953,0.43579130123970283
0.2985038245118731,1000.0,5.786584589858068e-05,0.00012848934431932291,0.44664924053335103
0.3097290667331408,1000.0,5.93002873793145e-05,0.00012693915801466823,0.457777710343256
0.3213764344100277,1000.0,6.077044973529386e-05,0.00012540854040290355,0.46918345106077974
0.3334618015786364,1000.0,6.227717296433743e-05,0.00012389750128072552,0.48087337101721367
0.34600163921851085,1000.0,6.382134914469429e-05,0.00012240574222313584,0.492854550668078
0.35901303770070686,1000.0,6.540392563786716e-05,0.00012093267618213437,0.5051342468816763
0.372513730080021,1000.0,6.702590731672059e-05,0.00011947747007303023,0.5177198973344997
0.38652211626312616,1000.0,6.868835737552437e-05,0.00011803911738206911,0.5306191250161458
0.4010572880855496,1000.0,7.039239616376907e-05,0.00011661654942937394,0.5438397428464798
0.41613905533167067,1000.0,7.213919734645565e-05,0.00011520879583924489,0.557389758407833
0.43178797273320213,1000.0,7.392998052545273e-05,0.0001138152070641445,0.5712773787951078
0.44802536798294895,1000.0,7.576599925394943e-05,0.00011243575454795545,0.585511015586724
0.4648733708020257,1000.0,7.764852836014348e-05,0.00011107133639172557,0.6000992899394195
0.48235494310014676,1000.0,7.957897618963132e-05,0.00010971994075023905,0.6150510378099895
0.5004939102700954,1000.0,8.155840158926341e-05,0.00010838104129909991,0.6303753153071278
0.5193149936590212,1000.0,8.358772980356617e-05,0.00010705598991676436,0.6460814041766124
0.5388438442608223,1000.0,8.566792759515202e-05,0.00010574597101340813,0.6621788174231564
0.559107077675529,1000.0,8.780000993643593e-05,0.00010445197350638277,0.6786773050723296
0.5801323103833375,1000.0,8.998504718694275e-05,0.00010317476402337173,0.6955868600760418
0.6019481973827271,1000.0,9.22241726624227e-05,0.00010191486273750494,0.7129177243651635
0.6245844712439614,1000.0,9.451859045694654e-05,0.00010067252364887621,0.7306803950529499
0.6480719826311967,1000.0,9.686958332255237e-05,9.944772162782553e-05,0.7488856307930272
0.6724427423484246,1000.0,9.927852034044671e-05,9.824014914469847e-05,0.76754445829579
0.6977299649665534,1000.0,0.00010174686403034297,9.70492263494981e-05,0.7866681790071581
0.7239681140910874,1000.0,0.00010427617643683143,9.587412905760099e-05,0.8062683759537381
0.7511929493320965,1000.0,0.00010686812359966058,9.471384027366011e-05,0.8263569207585338
0.7794415750404946,1000.0,0.0001095244776536663,9.356723217930654e-05,0.8469459808314584
0.8087524908770453,1000.0,0.00011224711560812218,9.243318706173846e-05,0.8680480267389996
0.8391656442830157,1000.0,0.00011503801361778446,9.131076751734702e-05,0.8896758397575044
0.8707224849239917,1000.0,0.00011789923527092406,9.019944848314882e-05,0.9118425196146571
0.9034660211810525,1000.0,0.00012083291207381224,8.90994262947477e-05,0.9345614924238396
0.9374408787662991,1000.0,0.0001238411963922212,8.801170074236932e-05,0.9578465188161811
0.9726933615426169,1000.0,0.00012692583366291697,8.693469232534625e-05,0.981711702275219
1.0092715146305709,1000.0,0.0001300882682454516,8.586861055881226e-05,1.0061714976792244
1.0472251898884344,1000.0,0.00013333001116351748,8.48144290450553e-05,1.0312407200563616
1.0866061138545968,1000.0,0.00013665264786186208,8.377296906198782e-05,1.056934553557988
1.127467958244946,1000.0,0.00014005784896937266,8.274487820329029e-05,1.0832685606555263
1.1698664131013068,1000.0,0.00014354738155698558,8.173061102284772e-05,1.110258691566482
1.2138592626906277,1000.0,0.00014712312064895156,8.07304131018751e-05,1.1379212939153147
1.2595064642583575,1000.0,0.0001507870606529249,7.974431035029637e-05,1.166273122635012
1.3068702297433463,1000.0,0.000154541326258629,7.877210583236396e-05,1.1953313501153702
1.3560151105656333,1000.0,0.00015838818221184194,7.781338698664119e-05,1.2251135766041186
1.407008085602685,1000.0,0.0001623300411946372,7.686754681175921e-05,1.2556378408671975
1.4599186524739787,1000.0,0.0001663694688276755,7.593382343473955e-05,1.2869226311146387
1.5148189222583457,1000.0,0.0001705091845481422,7.501136349517233e-05,1.31898689619867
